NAME,LONGITUDE,LATITUDE,POPULATION,AREA
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0007,-0.6320,7.2521,2060,97.0
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0008,-0.9513,7.4634,1496,102.8
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0009,-0.6890,6.9808,892,105.2
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0010,-0.8975,7.2189,941,104.7
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0011,-0.8344,7.0303,893,102.6
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0012,-0.5616,7.1928,2139,102.5
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0013,-0.2998,7.2279,3337,82.7
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0014,-0.7003,7.4861,3514,85.5
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0015,-0.8492,7.2943,5110,132.9
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0016,-0.6117,7.0016,1128,105.8
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0017,-0.4701,7.1742,1680,102.4
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0018,-0.7310,7.2735,1972,98.5
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0019,-0.5551,7.3047,732,106.8
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0020,-1.1263,7.0586,1657,107.2
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0021,-0.6521,7.3378,1869,111.1
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0022,-1.0316,7.0735,1684,117.0
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0023,-0.8470,7.1266,1448,106.1
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0024,-0.3750,7.1681,1905,109.3
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0025,-0.7451,7.0379,4191,93.7
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0026,-0.6570,7.0886,1008,114.5
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0027,-0.7723,7.3545,718,93.9
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0028,-0.9210,7.0615,901,113.4
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0029,-0.6817,7.1826,609,92.7
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0030,-1.0268,7.4658,950,101.8
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0031,-0.8676,7.4746,688,99.0
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0032,-0.3867,7.2632,753,104.6
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0033,-0.7947,7.2078,809,91.0
AFRO:GHANA:ASHANTI:SEKYERE_AFRAM_PLAINS_NORTH:A0034,-0.8658,7.3851,873,100.6
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0000,-1.1625,7.3357,14570,94.7
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0001,-1.3697,7.0032,2439,95.8
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0002,-1.0699,7.2733,7550,86.7
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0003,-1.2349,7.1662,2348,102.1
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0004,-1.2146,7.0711,6764,104.8
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0005,-1.1135,7.4272,5493,98.3
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0006,-0.9542,7.3661,1843,104.9
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0007,-0.9909,7.1906,4501,104.2
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0008,-1.3197,7.0899,3612,115.0
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0009,-1.2453,7.2829,4642,119.3
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0010,-1.0699,7.1771,3827,107.5
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0011,-1.1580,7.2344,3230,94.8
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0012,-1.0510,7.3607,3867,98.1
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0013,-0.9709,7.2849,4149,97.4
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0014,-1.1432,7.1350,1750,106.6
AFRO:GHANA:ASHANTI:SEKYERE_CENTRAL:A0015,-1.2727,7.0156,3408,108.5
AFRO:GHANA:ASHANTI:SEKYERE_EAST:A0000,-1.2915,6.7498,21501,92.9
AFRO:GHANA:ASHANTI:SEKYERE_EAST:A0001,-1.3703,6.8443,10182,147.2
AFRO:GHANA:ASHANTI:SEKYERE_KUMAWU:A0000,-1.1524,6.8330,5190,103.8
AFRO:GHANA:ASHANTI:SEKYERE_KUMAWU:A0001,-1.2834,6.9421,3642,96.5
AFRO:GHANA:ASHANTI:SEKYERE_KUMAWU:A0002,-1.2455,6.8725,9263,81.8
AFRO:GHANA:ASHANTI:SEKYERE_KUMAWU:A0003,-1.3543,6.9100,10542,110.1
AFRO:GHANA:ASHANTI:SEKYERE_KUMAWU:A0004,-1.1861,6.9695,9460,97.5
AFRO:GHANA:ASHANTI:SEKYERE_KUMAWU:A0005,-1.1169,6.9138,3238,89.5
AFRO:GHANA:ASHANTI:SEKYERE_SOUTH:A0000,-1.5363,6.9188,51395,108.5
AFRO:GHANA:ASHANTI:SEKYERE_SOUTH:A0001,-1.5555,7.0843,59635,101.1
AFRO:GHANA:ASHANTI:SEKYERE_SOUTH:A0002,-1.5071,7.0040,35848,123.2
AFRO:GHANA:ASHANTI:SEKYERE_SOUTH:A0003,-1.4632,6.9075,41604,85.7
AFRO:GHANA:ASHANTI:SUAME_MUNICIPAL:A0000,-1.6592,6.7386,371431,27.8
AFRO:GHANA:BONO:BANDA:A0000,-2.4113,8.5077,1007,79.7
AFRO:GHANA:BONO:BANDA:A0001,-2.3929,8.1746,1494,89.4
AFRO:GHANA:BONO:BANDA:A0002,-2.2311,7.9994,2131,93.3
AFRO:GHANA:BONO:BANDA:A0003,-2.4115,8.0683,894,98.1
AFRO:GHANA:BONO:BANDA:A0004,-2.5200,8.6287,725,79.7
AFRO:GHANA:BONO:BANDA:A0005,-2.4766,8.4257,643,94.9
AFRO:GHANA:BONO:BANDA:A0006,-2.2245,8.1944,719,79.1
AFRO:GHANA:BONO:BANDA:A0007,-2.5057,8.5209,1514,89.4
AFRO:GHANA:BONO:BANDA:A0008,-2.3252,8.0337,2278,107.5
AFRO:GHANA:BONO:BANDA:A0009,-2.4629,8.2292,5789,105.8
AFRO:GHANA:BONO:BANDA:A0010,-2.3405,8.3441,2952,121.5
AFRO:GHANA:BONO:BANDA:A0011,-2.4853,7.9976,1019,104.0
AFRO:GHANA:BONO:BANDA:A0012,-2.2970,8.2460,1064,99.8
AFRO:GHANA:BONO:BANDA:A0013,-2.1658,8.0374,786,99.2
AFRO:GHANA:BONO:BANDA:A0014,-2.4924,8.1290,612,104.7
AFRO:GHANA:BONO:BANDA:A0015,-2.4552,8.5894,875,112.9
AFRO:GHANA:BONO:BANDA:A0016,-2.3797,8.4190,3437,104.3
AFRO:GHANA:BONO:BANDA:A0017,-2.3868,8.2713,3264,116.5
AFRO:GHANA:BONO:BANDA:A0018,-2.2477,8.0919,3832,104.4
AFRO:GHANA:BONO:BANDA:A0019,-2.3183,8.1375,743,92.5
AFRO:GHANA:BONO:BANDA:A0020,-2.5437,8.7144,1280,93.1
AFRO:GHANA:BONO:BANDA:A0021,-2.1657,8.1216,2372,124.3
AFRO:GHANA:BONO:BANDA:A0022,-2.4547,8.3352,6120,113.7
AFRO:GHANA:BONO:BEREKUM_EAST_MUNICIPAL:A0000,-2.6065,7.6336,9720,109.3
AFRO:GHANA:BONO:BEREKUM_EAST_MUNICIPAL:A0001,-2.5585,7.4683,60699,95.9
AFRO:GHANA:BONO:BEREKUM_EAST_MUNICIPAL:A0002,-2.6071,7.5312,13561,86.2
AFRO:GHANA:BONO:BEREKUM_EAST_MUNICIPAL:A0003,-2.5330,7.5758,8954,78.0
AFRO:GHANA:BONO:BEREKUM_EAST_MUNICIPAL:A0004,-2.5410,7.3696,10543,94.6
AFRO:GHANA:BONO:BEREKUM_WEST:A0000,-2.6019,7.3622,31232,124.7
AFRO:GHANA:BONO:BEREKUM_WEST:A0001,-2.6724,7.5588,18552,111.9
AFRO:GHANA:BONO:BEREKUM_WEST:A0002,-2.7354,7.4906,7494,79.6
AFRO:GHANA:BONO:BEREKUM_WEST:A0003,-2.6616,7.4321,7989,86.9
AFRO:GHANA:BONO:DORMAA_EAST:A0000,-2.6515,7.3042,23377,95.0
AFRO:GHANA:BONO:DORMAA_EAST:A0001,-2.6861,7.1905,13306,92.2
AFRO:GHANA:BONO:DORMAA_EAST:A0002,-2.5448,7.2666,7250,84.9
AFRO:GHANA:BONO:DORMAA_EAST:A0003,-2.6189,7.2196,13383,110.4
AFRO:GHANA:BONO:DORMAA_EAST:A0004,-2.7470,7.2754,8978,97.2
AFRO:GHANA:BONO:DORMAA_EAST:A0005,-2.7405,7.3494,9192,92.9
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0000,-2.8144,7.0568,4007,109.8
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0001,-2.9306,7.3093,14148,101.9
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0002,-2.8534,7.2470,3415,101.9
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0003,-2.7883,7.4176,14693,90.6
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0004,-2.8631,7.1374,12027,97.9
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0005,-2.7514,7.1291,12875,96.5
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0006,-2.8402,7.3394,9774,107.5
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0007,-2.9281,7.2069,15340,93.6
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0008,-2.7851,7.2050,19539,102.8
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0009,-2.9087,7.4046,8761,108.3
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0010,-2.9739,7.1253,29351,94.5
AFRO:GHANA:BONO:DORMAA_MUNICIPAL:A0011,-2.9126,7.0505,6437,109.2
AFRO:GHANA:BONO:DORMAA_WEST:A0000,-2.8679,6.9502,8650,85.5
AFRO:GHANA:BONO:DORMAA_WEST:A0001,-3.0260,7.0451,11847,85.1
AFRO:GHANA:BONO:DORMAA_WEST:A0002,-2.9592,6.9798,16078,128.4
AFRO:GHANA:BONO:DORMAA_WEST:A0003,-3.0503,6.9808,12743,82.9
AFRO:GHANA:BONO:JAMAN_NORTH:A0000,-2.6185,7.8181,14529,100.4
AFRO:GHANA:BONO:JAMAN_NORTH:A0001,-2.5804,8.0183,4525,104.4
AFRO:GHANA:BONO:JAMAN_NORTH:A0002,-2.7649,7.9439,9984,101.7
AFRO:GHANA:BONO:JAMAN_NORTH:A0003,-2.7091,7.7730,13320,107.5
AFRO:GHANA:BONO:JAMAN_NORTH:A0004,-2.6946,7.8762,5431,112.5
AFRO:GHANA:BONO:JAMAN_NORTH:A0005,-2.5788,8.1011,14392,99.9
AFRO:GHANA:BONO:JAMAN_NORTH:A0006,-2.6237,7.9287,6803,108.2
AFRO:GHANA:BONO:JAMAN_NORTH:A0007,-2.7813,7.8496,12292,88.3
AFRO:GHANA:BONO:JAMAN_NORTH:A0008,-2.6329,7.7230,8495,104.5
AFRO:GHANA:BONO:JAMAN_NORTH:A0009,-2.6804,7.9897,12026,107.3
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0000,-2.8468,7.6686,11389,92.3
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0001,-2.8195,7.5116,12248,84.1
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0002,-2.7534,7.6904,9056,88.4
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0003,-2.8088,7.7580,6561,102.9
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0004,-2.7048,7.6285,22210,101.1
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0005,-2.7813,7.5917,11238,101.4
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0006,-2.8834,7.5825,11131,91.3
AFRO:GHANA:BONO:JAMAN_SOUTH_MUNICIPAL:A0007,-2.8904,7.4828,10659,96.6
AFRO:GHANA:BONO:SUNYANI_MUNICIPAL:A0000,-2.2543,7.3223,6311,113.3
AFRO:GHANA:BONO:SUNYANI_MUNICIPAL:A0001,-2.4468,7.1872,57947,112.2
AFRO:GHANA:BONO:SUNYANI_MUNICIPAL:A0002,-2.3192,7.2937,22994,63.7
AFRO:GHANA:BONO:SUNYANI_MUNICIPAL:A0003,-2.3612,7.1471,12275,109.7
AFRO:GHANA:BONO:SUNYANI_MUNICIPAL:A0004,-2.3889,7.2628,10989,109.9
AFRO:GHANA:BONO:SUNYANI_WEST:A0000,-2.3845,7.4524,8844,89.9
AFRO:GHANA:BONO:SUNYANI_WEST:A0001,-2.2757,7.4598,21613,101.8
AFRO:GHANA:BONO:SUNYANI_WEST:A0002,-2.4714,7.3087,4917,78.1
AFRO:GHANA:BONO:SUNYANI_WEST:A0003,-2.1623,7.4497,6952,106.6
AFRO:GHANA:BONO:SUNYANI_WEST:A0004,-2.3678,7.5298,8139,98.5
AFRO:GHANA:BONO:SUNYANI_WEST:A0005,-2.1966,7.3748,17522,87.5
AFRO:GHANA:BONO:SUNYANI_WEST:A0006,-2.4791,7.4244,6406,93.3
AFRO:GHANA:BONO:SUNYANI_WEST:A0007,-2.2996,7.3915,5427,88.1
AFRO:GHANA:BONO:SUNYANI_WEST:A0008,-2.3995,7.3678,17434,94.6
AFRO:GHANA:BONO:SUNYANI_WEST:A0009,-2.4611,7.5319,13798,109.4
AFRO:GHANA:BONO:SUNYANI_WEST:A0010,-2.2879,7.5498,6363,115.8
AFRO:GHANA:BONO:TAIN:A0000,-2.4507,7.7330,5697,97.2
AFRO:GHANA:BONO:TAIN:A0001,-2.2163,7.8429,4454,111.1
AFRO:GHANA:BONO:TAIN:A0002,-2.4142,7.8091,2886,90.9
AFRO:GHANA:BONO:TAIN:A0003,-2.2550,7.6593,3455,102.8
AFRO:GHANA:BONO:TAIN:A0004,-2.3940,7.9649,4856,92.9
AFRO:GHANA:BONO:TAIN:A0005,-2.4056,7.6235,6715,100.5
AFRO:GHANA:BONO:TAIN:A0006,-2.5455,7.9140,3221,103.1
AFRO:GHANA:BONO:TAIN:A0007,-2.3533,7.7167,4482,115.2
AFRO:GHANA:BONO:TAIN:A0008,-2.3132,7.8090,5619,101.2
AFRO:GHANA:BONO:TAIN:A0009,-2.2491,7.7488,6922,95.5
AFRO:GHANA:BONO:TAIN:A0010,-2.4522,7.8890,1760,93.2
AFRO:GHANA:BONO:TAIN:A0011,-2.1855,7.9256,3116,101.8
AFRO:GHANA:BONO:TAIN:A0012,-2.4878,7.6494,4349,100.3
AFRO:GHANA:BONO:TAIN:A0013,-2.2863,7.9315,2369,114.7
AFRO:GHANA:BONO:TAIN:A0014,-2.5447,7.7208,2676,100.5
AFRO:GHANA:BONO:TAIN:A0015,-2.3541,7.8824,6763,91.1
AFRO:GHANA:BONO:TAIN:A0016,-2.5263,7.8181,6267,115.0
AFRO:GHANA:BONO:TAIN:A0017,-2.3248,7.6210,3160,110.8
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0000,-2.1776,7.6924,9274,124.4
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0001,-2.1112,7.8978,9822,138.3
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0002,-2.1542,7.5979,7213,91.1
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0003,-1.9539,7.8485,4909,110.4
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0004,-2.0913,8.0681,2217,70.7
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0005,-2.1351,7.7849,7151,102.7
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0006,-2.2020,7.5267,17175,119.6
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0007,-2.0108,7.9166,4571,102.2
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0008,-2.0999,7.6873,8064,99.4
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0009,-2.0468,7.8281,5287,96.5
AFRO:GHANA:BONO:WENCHI_MUNICIPAL:A0010,-2.0875,7.9876,18419,94.6
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0000,-1.2358,7.6777,1841,92.7
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0001,-1.0222,7.7714,2456,99.9
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0002,-0.9225,7.5542,4259,106.3
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0003,-1.2171,7.7796,4558,114.4
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0004,-1.1350,7.6116,5790,103.6
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0005,-0.8497,7.7084,10925,101.6
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0006,-1.0530,7.9413,3626,95.3
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0007,-0.8720,7.8978,4426,97.6
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0008,-1.1078,7.5202,2261,100.4
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0009,-1.3220,7.7511,3714,97.2
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0010,-1.1996,7.5323,5167,93.5
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0011,-0.9457,7.6423,2718,98.6
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0012,-1.1505,7.8577,13263,100.2
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0013,-1.1472,7.6981,5891,104.9
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0014,-1.1115,7.7726,6362,98.4
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0015,-0.9718,7.9050,6039,96.6
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0016,-0.9433,7.7299,17379,94.8
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0017,-1.0456,7.6772,12348,115.8
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0018,-0.9468,7.8256,2542,99.1
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0019,-0.8456,7.6246,4749,111.5
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0020,-1.0592,7.8556,8156,115.5
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0021,-1.0266,7.5799,4334,97.3
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0022,-1.3375,7.6785,5746,107.2
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0023,-1.2588,7.5884,2648,80.5
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0024,-0.8606,7.7978,4990,98.5
AFRO:GHANA:BONO_EAST:ATEBUBU_AMANTIN:A0025,-0.8184,7.5466,8045,114.9
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0000,-1.4639,8.3113,5041,102.7
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0001,-1.5674,8.6280,1262,101.6
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0002,-1.8456,8.3731,1232,95.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0003,-1.3071,8.5708,1455,100.2
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0004,-1.6462,8.1599,2774,87.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0005,-1.9516,8.1343,1317,101.9
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0006,-1.8471,8.5352,1118,113.1
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0007,-1.5496,8.5279,4015,114.1
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0008,-1.4658,8.1077,1028,86.9
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0009,-1.6483,8.3659,870,97.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0010,-1.3948,8.5522,4018,92.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0011,-1.3026,8.4065,1155,100.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0012,-1.7939,8.1697,1004,90.7
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0013,-1.3531,8.7124,4234,111.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0014,-1.7113,8.3016,3525,101.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0015,-1.5615,8.3394,822,90.5
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0016,-1.3765,8.2733,3010,103.2
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0017,-1.7347,8.5754,1179,111.4
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0018,-1.6229,8.2557,1009,103.4
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0019,-1.4815,8.6633,1247,97.4
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0020,-1.6393,8.5455,1243,86.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0021,-1.2045,8.5516,985,94.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0022,-1.7640,8.4841,1063,91.6
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0023,-1.8742,8.2079,1016,105.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0024,-1.4943,8.4070,1338,105.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0025,-1.8232,8.6149,3578,97.7
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0026,-1.2795,8.6512,802,100.1
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0027,-1.8606,8.0996,2630,100.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0028,-1.6241,8.0762,2600,97.8
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0029,-1.3661,8.4724,1326,106.9
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0030,-1.3138,8.3239,3045,104.1
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0031,-1.8526,8.4439,2653,106.4
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0032,-1.4469,8.2038,1192,99.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0033,-1.7519,8.3852,1330,104.6
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0034,-1.6765,8.4610,995,103.8
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0035,-1.5308,8.2455,1744,98.5
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0036,-1.5505,8.1561,865,96.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0037,-1.2727,8.4930,878,100.7
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0038,-1.4790,8.5811,635,87.1
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0039,-1.1876,8.6317,801,107.8
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0040,-1.7299,8.0958,922,93.4
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0041,-1.6531,8.6391,952,88.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0042,-1.5813,8.4444,805,96.6
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0043,-1.4615,8.4851,5149,99.2
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0044,-1.3997,8.3826,3977,100.9
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0045,-1.4398,8.7297,4569,110.5
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0046,-1.3872,8.6368,3344,109.3
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0047,-1.7180,8.2099,5460,101.0
AFRO:GHANA:BONO_EAST:KINTAMPO_NORTH_MUNICIPAL:A0048,-1.5301,8.0546,15223,117.5
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0000,-1.6338,7.8894,1472,79.3
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0001,-1.9669,7.9851,4188,102.0
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0002,-1.8043,7.9158,3849,106.4
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0003,-1.8093,7.8173,4996,94.8
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0004,-1.8900,7.7896,5701,76.0
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0005,-1.8590,8.0141,6796,99.9
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0006,-1.6574,7.9972,3736,109.6
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0007,-1.9844,8.0595,7331,105.9
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0008,-1.7176,7.9322,9104,105.5
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0009,-1.5433,7.9123,4890,92.2
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0010,-1.8905,7.9115,10703,109.3
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0011,-1.7621,8.0155,4076,119.8
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0012,-1.7175,7.8424,5872,111.0
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0013,-1.5619,7.9834,7997,107.8
